CID,Syn
460,Q-100002
460,SR-01000838056-2
460,SR-01000838056-3
460,9009-62-5
460,F2173-0425
460,"Guaiacol, European Pharmacopoeia (EP) Reference Standard"
460,UNII-3JYG22FD73 component LHGVFZTZFXWLCP-UHFFFAOYSA-N
460,"Guaiacol, United States Pharmacopeia (USP) Reference Standard"
460,"InChI=1/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H"
460,"2-Methoxyphenol, Catechol monomethyl ether, Pyrocatechol monomethyl ether"
460,2-Methoxyphenol; Catechol monomethyl ether; Pyrocatechol monomethyl ether
460,26247-00-7
460,26638-03-9
460,"Guaiacol, Pharmaceutical Secondary Standard; Certified Reference Material"
460,1065474-88-5
460,25233-30-1
460,JZ3
461,PALMITOYLCARNITINE
461,Palmitylcarnitine
461,O-palmitoylcarnitine
461,hexadecanoylcarnitine
461,O-hexadecanoylcarnitine
461,carnitine palmitate
461,palmitoyl carnitine
461,L-Palmitoylcarnitine
461,hexadecanoylcarnitines
461,Palmitoyl-L-carnitine
461,palmitoyl-dl-carnitine
461,PALMITOYL-CARNITINE
461,Palmitoylcarnitine cation
461,UNII-U8K6DKA8V2
461,CHEBI:73067
461,AC1L19AD
461,(+/-)-palmitoyl carnitine
461,U8K6DKA8V2
461,SCHEMBL115183
461,CHEMBL301722
461,CID461
461,C23H45NO4
461,CTK4E1277
461,1935-18-8
461,DTXSID90895028
461,3-hexadecanoyloxy-4-(trimethylazaniumyl)butanoate
461,BDBM50230701
461,C23-H45-N-O4
461,LMFA07070098
461,3-(hexadecanoyloxy)-4-(trimethylammonio)butanoate
461,3-(hexadecanoyloxy)-4-(trimethylazaniumyl)butanoate
461,HY-126357
461,CS-0102941
461,FT-0774979
461,P-1098
461,133931-EP2295430A2
461,133931-EP2295431A2
461,D010172
461,Q7128408
461,"1-Propanaminium,3-carboxy-N,N,N-trimethyl-2-[(1-oxohexadecyl)oxy]-, inner salt"
461,"1-Propanaminium, 3-carboxy-N,N,N-trimethyl-2-((1-oxohexadecyl)oxy)-, inner salt"
461,2364-67-2
461,"(+-)-3-Carboxy-N,N,N-trimethyl-2-((1-oxohexadecyl)oxy)-1-propanaminium inner salt"
461,"1-Propanaminium, 3-carboxy-N,N,N-trimethyl-2-((1-oxohexadecyl)oxy)-, inner salt, (+-)-"
462,PALMITOYLCARNITINE
462,palmitoyl carnitine
462,Palmitylcarnitine
462,DL-Palmitoyl Carnitine
462,BiomolKI_000057
462,palmitoyl-dl-carnitine chloride
462,BiomolKI2_000063
462,UNII-U8K6DKA8V2
462,AC1L19AG
462,Lopac0_000948
462,CID462
462,CHEMBL1256761
462,CHEMBL1358827
462,SCHEMBL12648459
462,C23H45NO4
462,CHEBI:94442
462,Palmitoyl-DL- carnitine chloride
462,NSC628323
462,BDBM50436202
462,C23-H45-N-O4
462,CCG-100661
462,MCULE-2503187923
462,NCGC00015815-03
462,NCGC00015815-04
462,NCGC00015815-05
462,NCGC00015815-10
462,NCGC00024682-02
462,NCGC00024682-03
462,NS00015653
462,Q27166305
462,[3-carboxy-2-(1-oxohexadecoxy)propyl]-trimethylammonium
462,1935-18-8
462,3-(1-Oxohexadecyloxy)-4-(trimethylaminio)butanoic acid
462,(2-hexadecanoyloxy-4-hydroxy-4-oxobutyl)-trimethylazanium
462,(2-hexadecanoyloxy-4-hydroxy-4-oxo-butyl)-trimethyl-ammonium
462,3-(Palmitoyloxy)-4-(trimethyl-lambda~5~-azanyl)butanoic acid hydrochloride
462,7085-35-0
463,busulfan
463,Busulfanum
463,Busulphane
463,Citosulfan
463,Glyzophrol
463,Leucosulfan
463,Myeloleukon
463,Myelosanum
463,Sulfabutin
463,Sulphabutin
463,Busulfano
463,Busulfex
463,Busulphan
463,Buzulfan
463,Mielevcin
463,Mielosan
463,Mielucin
463,Milecitan
463,Misulban
463,Mitostan
463,Myeleukon
463,Myelosan
463,Mylecytan
463,Mylerlan
463,Mileran
463,Myleran
463,Mablin
463,Busulfan Wellcome
463,N2-Succinoylarginine
463,"Wellcome, Busulfan"
463,Sulfabutin (VAN)
463,NSC-750sulphabutin
463,Busulfan Orphan Brand
463,"1,4-Dimesyloxybutane"
463,Busulfan [INN:JAN]
463,Busulfan Wellcome Brand
463,MYLERAN (TN)
463,Orphan Brand of Busulfan
463,Butanedioldimethanesulfonate
463,Wellcome Brand of Busulfan
463,"1,4-Dimethylsulfonoxybutane"
463,AC1L19AJ
463,"1,4-Dimethanesulfonoxybutane"
463,"1, 4-Dimethylsulfonoxybutane"
463,"1,4-Dimethanesulfonoxylbutane"
463,"1,4-Dimethylsulfonyloxybutane"
463,"1, 4-Dimethanesulfonoxybutane"
463,"1,4-Dimethanesulfonyloxybutane"
463,Busulfan (JP15/USP/INN)
463,Busulfan GlaxoSmithKline Brand
463,"1,4-Di(methylsulfonoxy)butane"
463,"1,4-Dimethanesulphonyloxybutane"
463,CID463
463,SCHEMBL12028772
463,"1,4-Bis(methanesulfonoxy)butane"
463,"1,4-Bis[methanesulfonoxy]butane"
463,"1,4-Butanediol dimethylsulfonate"
463,Glaxo Wellcome Brand of Busulfan
463,"1,4-Dimethane sulfonyl oxybutane"
463,GlaxoSmithKline Brand of Busulfan
463,Tetramethylene dimethane sulfonate
463,"1,4-Butanediyl dimethanesulfonate"
463,CHEBI:174615
463,"1,4-Bis(methanesulfonyloxy)butane"
463,"1,4-Butanediol dimethanesulphonate"
463,"n-Butane-1,3-di(methylsulfonate)"
463,"1,4-Butanedi yl dimethanesulfonate"
463,"1,4-Butanediol, dimethanesulfonate"
463,"butane-1,4-diyl dimethanesulfonate"
463,Tetramethylene bis(methanesulfonate)
463,Tetramethylene bis[methanesulfonate]
463,"1,4-Butanediol, dimethanesulphonate"
463,4-methylsulfonyloxybutyl methanesulfonate
463,"1,4-BUTANEDIOL DIMETHANESULFONATE"
463,"Methanesulfonic acid, tetramethylene ester"
463,Tetramethylenester kyseliny methansulfonove
463,"Methanesulfonic acid, tetram ethylene ester"
463,alkylating agent: crosslinks guanine residues
463,4-((Methylsulfonyl)oxy)butyl methanesulfonate
463,"BUSULFAN (1,4-BUTANEDIOL, DIMETHANESULFONATE)"
463,2-(3-carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid
463,5-(diaminomethylideneamino)-2-[(4-hydroxy-4-oxobutanoyl)amino]pentanoic acid
463,SUG
464,Hippuric acid
464,2-Benzamidoacetic acid
464,N-Benzoylglycine
464,Benzoylglycine
464,hippurate
464,"Glycine, N-benzoyl-"
464,Benzamidoacetic acid
464,Hippursaeure
464,495-69-2
464,Benzoylaminoacetic acid
464,Acido ippurico
464,Benzamidoessigsaeure
464,N-Benzoyl-glycin
464,Benzoylaminoessigsaeure
464,Benzoylglycin
464,Hippuricacid
464,Bz-Gly-OH
464,benzoyl glycine
464,hippuric-acid
464,(benzoylamino)acetic acid
464,Benzamidoacetate
464,Benzoylglycocoll
464,Phenylcarbonylaminoacetic acid
464,N-benzoylglycind
464,benzoyl glycocold
464,n-benzoyl-glycine
464,Ammonium hippurate
464,N-benzoyl glycine
464,2-benzamidoacetate
464,Acido ippurico [Italian]
464,"Acetic acid, (benzoylamino)-"
464,"Hippuric acid, Na"
464,Bzo-Gly-OH
464,"Hippuric Acid,(S)"
464,2-benzamidoaceticacid
464,N-(phenylcarbonyl)glycine
464,(benzoylamino)-Acetate
464,"Hippuric acid, 98%"
464,PubChem14914
464,UNII-TE0865N2ET
464,benzoyl amidoacetic acid
464,benzoylamino-acetic acid
464,2-(Phenylformamido)Acetic Acid
464,2-benzamido-acetic acid
464,2-benzamidoethanoic acid
464,CHEMBL461
464,Phenylcarbonylaminoacetate
464,(benzoylamino)-Acetic acid
464,bmse000408
464,NSC 9982
464,AC1L19AM
464,AC1Q75YV
464,Cambridge id 5116993
464,SCHEMBL7486
464,2-(benzoylamino)acetic acid
464,TE0865N2ET
464,TimTec1_002805
464,DSSTox_CID_26073
464,DSSTox_RID_81320
464,DSSTox_GSID_46073
464,MFCD00002692
464,Oprea1_124422
464,Oprea1_492747
464,C9H9NO3
464,CHEBI:18089
464,KSC236C3P
464,MLS001074359
464,BIDD:ER0490
464,EINECS 207-806-3
464,N-BENZOYL(D5) GLYCINE
464,QIAFMBKCNZACKA-UHFFFAOYSA-N
464,ACMC-1B480
464,CID464
464,"Hippuric acid =98%, purified"
464,"hippuric acid, (14)C-labeled"
464,DTXSID9046073
464,"hippuric acid, monoammonium salt"
464,CTK1D6137
464,"hippuric acid, monopotassium salt"
464,KS-00000OGQ
464,BRN 1073987
464,NSC9982
464,((Phenylmethanoyl)amino)ethansaure
464,2-(phenylcarbonylamino)acetic acid
464,C9-H9-N-O3
464,"Hippuric acid, puriss., 99.0%"
464,HMS1541P11
464,HMS2230I23
464,HMS3373I07
464,ALBB-005966
464,AMY39522
464,BCP25964
464,NSC-9982
464,ZINC6344064
464,AI3-01062
464,"Benzenecarboxamide, N-carboxymethyl-"
464,HIPPURIC ACID REAGENT 100GM
464,HIPPURIC ACID REAGENT 500GM
464,Tox21_111710
464,ANW-30789
464,BBL008217
464,BDBM50009999
464,HTS004658
464,NCGC00159486-02
464,s5618
464,SBB003759
464,STK011394
464,"HIPPURIC ACID, MONOSODIUM SALT"
464,AKOS000118897
464,Tox21_111710_1
464,BS-3968
464,CCG-266415
464,CS-W017278
464,"Glycine,N-benzoyl-,labeledwithdeuterium"
464,HY-W016562
464,MCULE-2214602350
464,RP24044
464,RTR-017819
464,SDCCGMLS-0064636.P001
464,TRA0010509
464,s11321
464,"ACETIC ACID,BENZAMIDE   HIPPURIC ACID"
464,"Hippuric acid, 98% - 100G 100g"
464,NCGC00159486-03
464,NCGC00159486-04
464,NCGC00159486-06
464,AJ-11046
464,AK-42216
464,AN-45300
464,CAS-495-69-2
464,HIPpuric Acid 98% for synthesis 100gm
464,LS-75804
464,SMR000112115
464,ST037059
464,TL806360
464,DB-051645
464,ST2404157
464,TR-017819
464,4CH-018112
464,FT-0627072
464,FT-0660260
464,H0143
464,NS00013745
464,R1048
464,W7742
464,4-09-00-00778 (Beilstein Handbook Reference)
464,66407-11-2
464,C01586
464,AB00375781-06
464,C030514
464,Q412803
464,Q-201204
464,S01-0453
464,F2111-0036
464,"2-Benzamidoacetic acid;N-Benzoylglycine;Glycine, N-benzoyl-"
464,37C5E4E2-F7A0-451C-A041-5C9A71D92FA7
464,91787-63-2
464,95-69-2
464,"InChI=1/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12"
465,1-phosphomethylthioribose
465,AC1L19AP
465,CID465
465,"[3,4-dihydroxy-5- oxolan-2-yl]oxyphosphonicacid"
465,"[3,4-dihydroxy-5-(methylsulfanylmethyl)oxolan-2-yl] dihydrogen phosphate"
465,72843-83-5
466,cori ester
466,Hexose 1-phosphate
466,Galactose 1-phosphate
466,hexose 1-phosphates
466,mannose-1-phosphate
466,1-O-phosphonohexopyranose
466,GLUCOSE-L-PHOSPHATE
466,|A-D-Mannose 1-Phosphate
466,AC1L19AS
466,AC1Q6S6W
466,beta-D-Glucose 1-phosphate
466,NSC44138
466,SCHEMBL721178
466,CID466
466,glucose-1-(dihydrogenphosphate)
466,CHEBI:24588
466,CTK8H9455
466,Glucose 1-(dihydrogen phosphate)
466,AR-1C5017
466,NSC-44138
466,NCI60_004022
466,FT-0622141
466,FT-0770405
466,NS00078964
466,C01002
466,".alpha.-D-Glucopyranose, 1-(dihydrogen phosphate)"
466,FA7B7606-D8E0-42AD-BE0E-7660D1DD395D
466,"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] dihydrogen phosphate"
466,"{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phosphonic acid"
466,"2-(Hydroxymethyl)tetrahydro-2H-pyran-3,4,5,6-tetraol 6-phosphate"
466,2255-14-3
466,59-56-3
466,15978-07-1
466,6799-01-5
466,7147-05-9
467,Prelycopersene pyrophosphate
467,AC1L19AV
467,CID467
467,CTK5J8832
467,DTXSID90958980
467,"[2-methyl-3-(2,6,10,14-tetramethylpentadeca-1,5,9,13-tetraen-1-yl)-2-(4,8,12-trimethyltrideca-3,7,11-trien-1-yl)cyclopropyl]methyl trihydrogen diphosphate"
467,"[2-methyl-3-(2,6,10,14-tetramethylpentadeca-1,5,9,13-tetraenyl)-2-(4,8,12-trimethyltrideca-3,7,11-trienyl)cyclopropyl]methyl phosphono hydrogen phosphate"
467,38005-61-7
468,presqualene diphosphate
468,AC1L19AY
468,CID468
468,CTK5J8831
468,"[2-(4,8-dimethylnona-3,7-dien-1-yl)-2-methyl-3-(2,6,10-trimethylundeca-1,5,9-trien-1-yl)cyclopropyl]methyl trihydrogen diphosphate"
468,"[2-(4,8-dimethylnona-3,7-dienyl)-2-methyl-3-(2,6,10-trimethylundeca-1,5,9-trienyl)cyclopropyl]methyl phosphono hydrogen phosphate"
469,2-Aminohexanedioic acid
469,DL-2-Aminoadipic acid
469,aminoadipic acid
469,alpha-Aminoadipic acid
469,2-AMINOADIPIC ACID
469,2-Aminoadipate
469,542-32-5
469,L-2-Aminoadipic acid
469,alpha-Aminoadipate
469,DL-alpha-Aminoadipic acid
469,h-aad-oh
469,Aminoadipate
469,H-DL-Aad-OH
469,D-2-aminoadipic acid
469,2-amino-hexanedioic acid
469,DL-2-Aminohexanedioic acid
469,2 Aminoadipic Acid
469,"Hexanedioic acid, 2-amino-"
469,L-alpha-Aminoadipic acid
469,.alpha.-Aminoadipate
469,a-Aminoadipic acid
469,L-2-Aminoadipate
469,H-D-Aad-OH
469,DL-alpha-Aminoadipate
469,D-alpha-aminoadipic acid
469,D-Homoglutamic acid
469,alpha-aminoadipicacid
469,L-alpha-Aminoadipate
469,L-2-Aminoadipicacid
469,2-amino-Adipic acid
469,"AMINOADIPIC ACID, ALPHA"
469,D-a-Aminoadipic acid
469,"Acid, 2 Aminoadipic"
469,"Acid, 2-Aminoadipic"
469,"Aminoadipic Acid, 2"
469,HEXACOSANOICACID
469,alpha Aminoadipic Acid
469,DL-a-Aminoadipic acid
469,2-AMINO ADIPIC ACID
469,L-|A-aminoadipic acid
469,rac a-Aminoadipic Acid
469,2 Aminohexanedioic Acid
469,"Acid, alpha-Aminoadipic"
469,(R)-2-Aminohexanedioic acid
469,UNII-1K7B1OED4N
469,"Adipic acid, 2-amino-"
469,DL-|A-Aminoadipic acid
469,.alpha.-Aminoadipic acid
469,"Hexanedioic acid, amino-"
469,(R)-2-Aminoadipic acid
469,(S)-2-Aminoadipic acid
469,"Acid, 2-Aminohexanedioic"
469,H-DL-2-Aad-OH
469,"alpha-Aminoadipic acid, DL-"
469,(+/-)-2-Aminoadipic acid
469,racemic 2-aminoadipic acid
469,bmse000429
469,AC1Q5VZ4
469,C6H11NO4
469,L-.alpha.-Aminoadipic acid
469,1K7B1OED4N
469,L-ORNITHINE MONO HCI
469,SCHEMBL41328
469,(S)-2-aminohexanedioic acid
469,CHEBI:37024
469,racemic alpha-aminoadipic acid
469,7620-28-2
469,EINECS 208-809-2
469,DL-2-Aminoadipic acid hydrate
469,NSC 46994
469,OYIFNHCXNCRBQI-UHFFFAOYSA-N
469,AC1L19B1
469,AC1Q50B4
469,ARONIS020630
469,CHEMBL433238
469,CID469
469,Jsp000897
469,NSC46994
469,CB 1710
469,CTK1G3536
469,EINECS 210-960-4
469,BRN 1773077
469,DTXSID90862154
469,MFCD00063118
469,"DL-2-Aminoadipic acid, >=99%"
469,1-AMINO-6-METHYLISOQUINOLIN
469,ACT09828
469,ALBB-025696
469,C6-H11-N-O4
469,KS-00004CB5
469,1118-90-7
469,ANW-48046
469,AR-1H7040
469,LMFA01170098
469,MFCD00002636
469,MFCD00063119
469,NSC-46994
469,s5442
469,SBB000133
469,STK099993
469,AKOS000487360
469,AKOS016352194
469,"2-Aminoadipic acid, 97% - 1G 1g"
469,ACN-033763
469,AM82414
469,MCULE-7434229402
469,RP22398
469,RTR-019185
469,VC30843
469,VC30891
469,KS-00000Y58
469,AK-44090
469,AK-44422
469,BR-44422
469,DS-13288
469,LS-75071
469,SC-20484
469,ST023485
469,SY034127
469,SY034135
469,AB0010567
469,DB-011765
469,DB-052518
469,DB-056034
469,HY-113328
469,ST2404153
469,4CH-018200
469,A2219
469,CS-0059618
469,FT-0625426
469,FT-0627628
469,FT-0636535
469,NS00014559
469,2-04-00-00913 (Beilstein Handbook Reference)
469,VU0510757-1
469,A-4920
469,D-|A inverted exclamation mark-Aminoadipic acid
469,X-1121
469,D015074
469,I04-1139
469,I14-1501
469,J-521626
469,Q2823204
469,D-alpha-Aminoadipic acid;(R)-2-Aminohexanedioic acid;H-D-Homoglu-OH
469,DL-alpha-Aminoadipic acid;(RS)-2-Aminohexanedioic acid;H-DL-Homoglu-OH
469,I14-14256
469,F3146-3326
469,L-alpha-Aminoadipic acid;(S)-2-Aminohexanedioic acid;H-Homoglu-OH
469,D3202D09-2C52-46F4-B662-00E096B3EC6D
469,3184-13-2
469,52047-41-3
469,626-71-1
469,80263-69-0
469,AAD
470,"2,4-Diaminobutanoic acid"
470,"2,4-Diaminobutyric acid"
470,"2,4-Diamino-butyric acid"
470,305-62-4
470,L-Dab.HBr
470,"2,4-Diaminobutyrate"
470,"alpha,gamma-Diaminobutyric acid"
470,"DL-2,4-Diaminobutyric acid"
470,"2,4-diamino-butanoic acid"
470,"2,4-Diaminobutanoate"
470,"Butanoic acid, 2,4-diamino-"
470,"2,4-diamino-butanoate"
470,Disodium 2-oxoglutarate
470,"D-2,4-Diaminobutyric acid"
470,UNII-92V7KM11ZK
470,"DL-2,4-Diaminobutanoate"
470,"alpha,gamma-Diaminobutyrate"
470,"Butyric acid, 2,4-diamino-"
470,CHEBI:64307
470,D09TTI
470,AC1Q28UL
470,"L-2,4-diaminobutyric acid"
470,CHEMBL307931
470,"(R)-2,4-Diaminobutanoic acid"
470,SCHEMBL34705
470,"2,4-DIAMINO-BUTYRICACID"
470,"2,4-Diamino-n-butyric acid"
470,"2,4-Diaminobutanoic acid #"
470,"Butanoic acid,2,4-diamino-"
470,C4H10N2O2
470,"DL-2,4-Diamino-n-butyric acid"
470,"DL-2,4-Diaminobutanoic acid"
470,"(2R)-2,4-diaminobutanoic acid"
470,EINECS 206-166-2
470,OGNSCSPNOLGXSM-UHFFFAOYSA-N
470,92V7KM11ZK
470,AC1L19B4
470,"alpha,gamma-diaminobutanoic acid"
470,CID470
470,"Cbz-L-2,4-diaminobutyric acid"
470,"(RS)-2,4-Diaminobutyric acid"
470,CTK4G5419
470,"2,4-DAB"
470,"Butanoic acid, 2,4-diamino-, (+)-"
470,DTXSID80862749
470,"2,4-Diamino-butyric acid(GABA)"
470,"DL-alpha,gamma-Diaminobutyric acid"
470,ALBB-025018
470,NSC41117
470,3213AB
470,AR-1I3443
470,BDBM50226144
470,C4-H10-N2-O2
470,LMFA01100052
470,MFCD00025612
470,SBB066000
470,"Z-L-2,4-DIAMINOBUTYRIC ACID"
470,"2,4-diaminobutyric acid, (+)-isomer"
470,"2,4-diaminobutyric acid, (R)-isomer"
470,"2,4-diaminobutyric acid, (S)-isomer"
470,AKOS006220721
470,"Butyric acid, 2,4-diamino- (8CI)"
470,AM82466
470,MCULE-7713366571
470,"2,4-diaminobutyric acid dihydrochloride"
470,"2,4-diaminobutyric acid, (+-)-isomer"
470,"2,4-diaminobutanoic acid dihydrochloride"
470,AN-38641
470,"Butanoic acid, 2,4-diamino-, dihydrochloride"
470,LS-46212
470,NCI60_003932
470,SC-20723
470,SC-25055
470,"D-2,4-Diaminobutyric acid dihydrochloride"
470,DB-013132
470,"DL-2,4-Diaminobutyric acid dihydrochloride"
470,4CH-018107
470,FT-0633825
470,FT-0638649
470,FT-0700566
470,NS00079427
470,R1251
470,ST45027644
470,D57022
470,A847258
470,C005959
470,"rac-2,4-Diaminobutyric Acid-[d5] Dihydrochloride"
470,"2,4-Diamino-2,3,3,4,4-pentadeuteriobutanoic acid"
470,"2,4-diaminobutyric acid dihydrochloride, (S)-isomer"
470,26908-94-1
470,I04-1096
470,I05-0452
470,J-501041
470,"2,4-diaminobutyric acid dihydrochloride, (+-)-isomer"
470,"2,4-diaminobutyric acid monohydrochloride, (S)-isomer"
470,Q27895750
470,"2,4-diaminobutyric acid monohydrochloride, (+-)-isomer"
470,17E1DD55-BA23-4412-A558-FD4BB42055F1
470,6970-28-1
470,"(2S,4R)-1-tert-butyl 2-methyl 4-hydroxypyrrolidine-1,2-dicarboxylate"
470,1794713-67-9
470,62234-40-6
470,DAB
470,"(S)-N-[ pound 4,5-dimethoxybenzocyclobut-1-yl pound(c)methyl ]-N-methylamine hydrochloride""155"
470,1758-80-1
470,1883-09-6
470,65427-54-5
470,716-39-2
470,DBU
471,dihydroquercetin
471,TAXIFOLIN
471,(+/-)-Taxifolin
471,(+)-Taxifolin
471,(y)-Taxifolin
471,9H-Beta-carboline
471,"2,3-Dihydroquercetin"
471,(?)-Taxifolin
471,(-)-Dihydroquercetin
471,"3,3',4',5,7-Pentahydroxyflavanone"
471,TAXIFOLIN-(+)
471,AC1Q6KJ7
471,NSC2801
471,Lopac0_001197
471,Oprea1_121838
471,SCHEMBL39570
471,CHEBI:38747
471,MLS006011784
471,CXQWRCVTCMQVQX-UHFFFAOYSA-N
471,AC1L19B7
471,CHEMBL337309
471,CID471
471,STO167
471,NSC-2801
471,CTK4E7045
471,480-18-2
471,BDBM496932
471,HMS3263P15
471,HMS3373K02
471,HMS3393I06
471,HMS3393M22
471,HMS3428O01
471,HMS3656E11
471,(+)-Dihydroquercetin; (+)-Taxifolin
471,BCP13395
471,ZERO/005049
471,( inverted question mark)-Taxifolin
471,Tox21_501197
471,AR-1E8398
471,SBB002481
471,STK725114
471,"3,3 ,4 ,5,7-Pentahydroxyflavonone"
471,"3,3',4',5,7-Pentahydroxydihydroflavone"
471,"3,3',4',5,7-Pentahydroxyflavonone"
471,AKOS001482428
471,AKOS016347422
471,"cmdc.202100576, 15"
471,CCG-205271
471,LP01197
471,MCULE-4254870575
471,SDCCGSBI-0051164.P002
471,"3,3',4',5',7-Pentahydroxy-flavanone"
471,NCGC00016024-02
471,NCGC00016024-03
471,NCGC00016024-04
471,NCGC00016024-05
471,NCGC00016024-06
471,NCGC00094447-01
471,NCGC00094447-02
471,NCGC00094447-03
471,NCGC00261882-01
471,NCGC00674398-01
471,98006-93-0
471,AK146105
471,AN-10862
471,SMR001456521
471,ST060285
471,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychroman-4-one"
471,EU-0101197
471,FT-0604481
471,FT-0638403
471,FT-0642352
471,FT-0650551
471,NS00115878
471,"FLAVANONE,3',4',5',7-PENTAHYDROXY"
471,"2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydro-4H-chromen-4-one"
471,T 4512
471,215257-15-1
471,SR-01000076159
471,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-chroman-4-one"
471,"3,5,7,3',4'-Pentahydroxyflavanone, 2,3-dihydro-"
471,J-015393
471,SR-01000076159-1
471,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one"
471,I14-11743
471,24198-97-8
471,"(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one"
471,17654-26-1
471,"4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-2,3-dihydro-3,5,7-trihydroxy-"
471,Dihydroquercetin; Taxifoliol; (+)-Dihydroquercetin; (+)-Taxifoli
471,"(2R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one"
471,"4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-2,3-dihydro-3,5,7-trihydroxy-, (2R,3R)-"
471,"4H-1-Benzopyran-4-one,2-(3,4-dihydroxyphenyl)-2,3-dihydro-3,5,7-trihydroxy-"
471,"rel-(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydro-4H-chromen-4-one"
471,111003-33-9
471,50-70-4
471,5117-01-1
472,"4-(2-aminophenyl)-2,4-dioxobutanoic acid"
472,AC1L19BA
472,"4-(2-aminophenyl)-2,4-dioxobutanoate"
472,o-Aminobenzoylbrenztraubensaure
472,CID472
472,SCHEMBL2509942
472,CHEBI:17442
472,DTXSID501018071
472,NOCAS_1018071
472,"4-(2-aminophenyl)-2,4-dioxo-butanoate"
472,C01252
472,"4-(2-aminophenyl)-2,4-dioxo-butanoic acid"
472,Q27102401
472,3EE
473,alpha-Oxomethionine
473,alpha-Ketomethionine
473,2-oxomethionine
473,4-Methylthio-2-oxobutanoic acid
473,ketomethiobutyrate
473,methylthiobutyrate
473,2-keto-4-methylthiobutyric acid
473,4-methylthio-2-oxobutanoate
473,Methylthiobutyric acid
473,2-ketomethiobutyrate
473,ketomethiobutyric acid
473,KMTB
473,2-Ketothiomethylbutyric acid
473,2-oxo-4-methylthiobutanoate
473,2-Keto-4-thiomethylbutyrate
473,4-(Methylsulfanyl)-2-oxobutanoic acid
473,4-Methylmercapto-2-oxobutyrate
473,gamma-Methiol-keto-butyric acid
473,2-Oxo-4-thiomethylbutyric acid
473,alpha-Keto-gamma-methiolbutyrate
473,S-Methyl-alpha-ketobutyric acid
473,2-oxo-4-methylthiobutanoic acid
473,4-Methylthio-2-ketobutyric acid
473,AC1Q5RHU
473,keto-4-methylthiobutyrate
473,2-keto-4-methylthiobutyrate
473,4-methylsulfanyl-2-oxobutanoic acid
473,4-(Methylthio)-2-oxobutanoic acid
473,4-methylthio-2-oxobutyrate
473,2-Keto-4-methylthiobutanoic acid
473,AC1L19BD
473,4-methylthio-2-ketobutyrate
473,4-methylthio-2-oxobutyric acid
473,4-methylthio-2-ketobutanoate
473,alpha-Oxo-gamma-methylthiobutyric acid
473,CHEBI:33574
473,alpha-Keto-methiolbutyric acid
473,SCHEMBL126896
473,2-oxo-4-methylthio-butanoic acid
473,583-92-6
473,UNII-286060413U
473,CID473
473,2-Oxo-4-methylthiobutyric acid
473,CHEMBL1233860
473,CTK5A8242
473,4-(methylthio)-2-oxo-butanoic acid
473,4-Methylthio-2-ketobutanoic acid
473,"Butanoic acid, 4-(methylthio)-2-oxo-"
473,DTXSID50207027
473,SXFSQZDSUWACKX-UHFFFAOYSA-N
473,2-oxo-4-(methylthio)butyric acid
473,4-(methylsulfanyl)-2-oxobutanoate
473,4-(Methylthio)-2-oxobutyric acid
473,BDBM154571
473,4-(methylthio)-2-oxo-butanoicacid
473,4-Methylmercapto-2-oxobutyric acid
473,4-(methyl thio)-2-oxobutyric acid
473,4-methylsulfanyl-2-oxo-butanoicacid
473,ZINC1532883
473,AR-1I1082
473,"Butanoic acid, 4-methylthio-2-oxo-"
473,LMFA01060170
473,4-methylsulfanyl-2-oxo-butanoic acid
473,AKOS006222790
473,"Butanoic acid,4-(methylthio)-2-oxo-"
473,"Butyric acid, 4-(methylthio)-2-oxo-"
473,DB02238
473,4-Methylthio 2-oxobutyric acid (MTOB)
473,4-(Methylsulfanyl)-2-oxobutanoic acid #
473,NS00014699
473,"2-keto-4-methylthiobutyric acid, calcium salt"
473,C01180
473,"2-keto-4-methylthiobutyric acid, monosodium salt"
473,286060413U
473,C014632
473,Q27093278
473,BDBE5218-EF11-4F3E-94DD-6891BAC49A24
473,KMT
473,60103-17-5
474,AC1L19BG
474,CID474
474,CPD-487
474,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dimethylamino hydrogen phosphate"
475,Fucose 1-phosphate
475,Fuculose 1-phosphate
475,3-(Trifluoromethyl)phenol
475,AC1L19BJ
475,AC1Q6S6V
475,CID475
475,CTK4D2119
475,KST-1A9219
